# g       S2(n=1)-ln(N) for      \Lambda/\rho_0= 2.6, 2.5, 2.4, 2.3, 2.2, 2.1, 2.0, 1.9, 1.8, 1.7, 1.6
0.0475	0.06706036555094895	0.06447474690581212	0.06186772141048492	0.05923998025993928	0.056592347796718456	0.05392579412325881	0.051241447548408876	0.04854060631201228	0.045824748856673404	0.04309554167205592	0.04035484363660933
0.05	0.070360201397965	0.06764729981868714	0.06491197832572063	0.062154966270196024	0.059377133153403365	0.05657950186914673	0.05376326174983776	0.050929780819820504	0.048080616470528054	0.04521752350755155	0.04234245840426165
0.0525	0.07363906439658527	0.07079968419217152	0.06793688012149844	0.06505141985617686	0.0621442182322334	0.05921635112236127	0.056269069080048244	0.053303810117783824	0.050322210778038785	0.047326114369723185	0.04431757511148826
0.055	0.07689721741272931	0.07393215294186871	0.07094266947405069	0.06792957316324637	0.06489382435518498	0.06183655208977603	0.05875906834223461	0.05566288132292866	0.05254970693740785	0.04942147719984144	0.04628034424501611
0.0575	0.08013491955260371	0.07704495537852209	0.07392958561501867	0.07078965505776391	0.0676261697359974	0.06444031204577146	0.0612334555875295	0.058007178984977294	0.05476327772813851	0.051503772752340395	0.04823091429910922
0.06	0.08335242620804614	0.08013833725156794	0.07689786437311223	0.07363189116676724	0.07034146951778167	0.06702783536767401	0.06369242414819969	0.060336885117219026	0.05696309357952287	0.05357315962086114	0.05016943179913083
0.0625	0.08654998910176823	0.08321254079256767	0.07984773821564387	0.07645650391750713	0.07303993581047194	0.06959932357104616	0.06613616467068845	0.0626521792297861	0.059149322598978676	0.05562979426415112	0.05209604132496593
0.065	0.08972785633246357	0.08626780475849964	0.08277943628991095	0.0792637125768313	0.075721777728122	0.0721549753448085	0.06856486514848717	0.06495323835013658	0.06132213060022127	0.05767383103180644	0.05401088553429372
0.0675	0.09288627241977483	0.0893043644748965	0.08569318446440936	0.08205373329039448	0.07838720142602557	0.07469498658618783	0.07097871095483797	0.06724023706834592	0.06348168113127341	0.059705422189854016	0.05591410518571317
0.07	0.09602547834909159	0.09232245187880467	0.08858920536987495	0.08482677912168543	0.08103641013764808	0.07721955043547886	0.07337788487524727	0.06951334755750176	0.06562813550229882	0.06172471794617257	0.05780583916171209
0.0725	0.09914571161616567	0.09532229556155933	0.09146771844012665	0.0875830600908586	0.0836696042113652	0.07972885731061129	0.07576256713981415	0.0717727396061433	0.06776165281325915	0.06373186931259263	0.05968622449147647
0.075	0.10224720627153007	0.09830412081135412	0.09432893995270142	0.09032278321335761	0.086286981146995	0.08222309494151132	0.07813293545535106	0.07401858064808518	0.06988238998138308	0.06572701689931934	0.06155539637354374
0.0775	0.10533019296470104	0.10126814965558953	0.09717308306927692	0.09304615253832041	0.08888873563210964	0.08470244840425316	0.08048916503730606	0.07625103579204534	0.07199050176845073	0.06771030454029821	0.06341348819828124
0.08	0.10839489898815101	0.10421460090299808	0.10000035787585464	0.09575336918675359	0.09147505957812307	0.08716710015498713	0.08283142864146507	0.078470267851065	0.07408614080788174	0.06968188048552304	0.06526063157020512
0.0825	0.11144154832104002	0.10714369018551867	0.10281097142270716	0.09844463138946838	0.09404614215614636	0.08961723006364139	0.0851598965954362	0.08067643737171944	0.07616945763394121	0.0716418820737061	0.06709695633012348
0.085	0.1144703616726887	0.11005562999991773	0.10560512776406851	0.1011201345247679	0.09660216983259534	0.09205301544738641	0.08747473682991079	0.08286970266311375	0.07824060069924697	0.07359044768782752	0.06892259057710465
0.0875	0.11748155652578225	0.11295062974914406	0.1083830279975622	0.10378007115587577	0.0991433264045517	0.09447463110385719	0.08977611490968566	0.08505021982566055	0.08029971641487278	0.07552771382566889	0.07073766069027479
0.09	0.12047534717929664	0.11582889578340529	0.11114487030335904	0.10642463106809945	0.10166979303486226	0.09688224934413145	0.09206419406445605	0.08721814277962614	0.08234694916763033	0.07745381512376663	0.07254229135042589
0.0925	0.123451944791129	0.11869063144095918	0.11389084998305019	0.10905400130571902	0.10418174828697689	0.09927604002544584	0.09433913521935866	0.08937362329345533	0.08438244134834497	0.07936888438116432	0.07433660556145409
0.095	0.1264115574204275	0.1215360370886049	0.11662115949823212	0.11166836620859544	0.10667936815951379	0.10165617058365942	0.09660109702527278	0.0915168110118583	0.08640633337769246	0.08127305258296577	0.07612072467160637
0.0975	0.1293543900696099	0.12436531016187162	0.11933598850879465	0.11426790744849026	0.10916282612054443	0.10402280606544685	0.09885023588886829	0.09364785348366425	0.08841876373181294	0.08316644892368481	0.07789476839454744
0.1	0.13228064472605996	0.127178645204891	0.12203552391090386	0.11685280406509034	0.11163229314160343	0.10637610916022708	0.10108670600239772	0.09576689618943271	0.09041986896770914	0.08504920083038861	0.07965885483023641
