# M=4, N=2, max=1, PBC
# U/t E0/t S1(n=1) S2(n=1) S3(n=1)
-1.2794456521745317 -3.5395927014811734 0.06640146919719403 0.024633997981575728 0.018591180651302386
-1.4499461141742076 -3.644833658811477 0.08061806635283086 0.0313090900630838 0.02366953701416863
-1.5 -3.6761749776799064 0.08491143650804045 0.03339828040184889 0.025262622597324924
-1.5390625 -3.700773025208343 0.08829510493659831 0.035068074911039804 0.026537162114667057
-1.578125 -3.7254922418644725 0.09170584110627511 0.03677172425765041 0.02783869973857067
-1.6171875 -3.7503319865769837 0.09514192190842252 0.03850861682802986 0.029166841465528837
-1.6431676722147313 -3.7669191310700456 0.09744043860923768 0.03968191457751524 0.030064713710803104
-1.65625 -3.775291608053403 0.09860166680809535 0.040278134606096416 0.030521188539933797
-1.6953125 -3.8003704451370885 0.10208343696811817 0.04207965368282973 0.03190133775193904
-1.734375 -3.8255678271648916 0.10558563443387325 0.043912544762663375 0.033306881734172955
-1.7734375 -3.850883074325081 0.1091067013706063 0.04577617366609865 0.03473740925692148
-1.8125 -3.876315498015153 0.11264511934606536 0.04766990182792952 0.03619250552145048
-1.8515625 -3.901864401199167 0.11619940865216705 0.049593086790430174 0.037671752451093776
-1.8621381668030597 -3.9088013813198907 0.11716422807924587 0.05011874732749966 0.038076339018219496
-1.890625 -3.9275290787642336 0.11976812766016243 0.051545082690912514 0.039174728979776474
-1.9296875 -3.9533088178758256 0.12334987220445426 0.0535252407431126 0.040701011337672455
-1.96875 -3.9792028983315553 0.12694327499081426 0.05553290971185487 0.04225017333367875
-2.0078125 -4.005210592913105 0.1305470050252744 0.05756743638046036 0.04382178663440217
-2.046875 -4.031331167735987 0.13415976706043808 0.059628166010468275 0.045415421039414317
-2.0859375 -4.05756388259684 0.13778030105636108 0.06171444279316596 0.04703064475248009
-2.110288932103281 -4.073973683519798 0.14004071891717118 0.06302765743835614 0.048048302624358
-2.125 -4.083907991317955 0.14140738165352817 0.06382561029251954 0.048667024648523904
-2.1640625 -4.110362742088764 0.1450398176557709 0.06596101187913406 0.05032412653611795
-2.203125 -4.136927377804026 0.14867645152126263 0.06811999115482681 0.05200151541524067
-2.2421875 -4.163601136398439 0.15231615885998584 0.07030189236751572 0.053698755730135384
-2.28125 -4.19038325117746 0.15595784793629697 0.0725060608160838 0.055415411617055876
-2.3203125 -4.21727295114408 0.15960045917541776 0.07473184324495741 0.05715104714674457
-2.359375 -4.244269461321355 0.16324296467286714 0.07697858822813697 0.05890522656147812
-2.3915085659852595 -4.266556833677909 0.16623857669798625 0.078842060798477 0.06036184292090718
-2.3984375 -4.271372003070485 0.16688436770600712 0.07924564654243138 0.06067751450652192
-2.4375 -4.29857979440423 0.17052370224702673 0.08153237152974435 0.06246747625589777
-2.4765625 -4.325892050295523 0.174160032476807 0.08383811944815622 0.06427467793228969
-2.515625 -4.353307982981078 0.17779245229924678 0.08616224981177611 0.06609868672107477
-2.5546875 -4.380826802259842 0.18142008485570082 0.08850412571910515 0.06793907107829222
-2.59375 -4.408447715786183 0.18504208203929906 0.09086311416990422 0.06979540093253711
-2.6328125 -4.43616992935763 0.18865762400898312 0.09323858637046578 0.07166724788070511
-2.671875 -4.463992647197096 0.19226591870316867 0.09562991802722964 0.07355418537752201
-2.7102038655344476 -4.4913897461206895 0.19579866264810408 0.09799115502948696 0.07541994226024828
-2.7109375 -4.491915072229437 0.1958662013530056 0.09803648962871658 0.07545578891882843
-2.75 -4.519936406352281 0.19945773399525968 0.10045768671578026 0.07737163621859544
-2.7890625 -4.548055850701025 0.20303980498489482 0.10289290014018482 0.07930130737965135
-2.828125 -4.576272605907931 0.2066117285074608 0.10534152631152782 0.0812443850581066
-2.8671875 -4.604585872355252 0.2101728440914462 0.10780296743259443 0.0832004546215045
-2.90625 -4.632994850422341 0.21372251612076265 0.11027663172316671 0.08516910430068181
-2.9453125 -4.6614987407267 0.2172601333475801 0.11276193363241849 0.08714992533539523
-2.984375 -4.690096744358922 0.22078510840571952 0.1152582940399498 0.08914251211370983
-3.0234375 -4.718788063111514 0.22429687732486248 0.1177651404456379 0.09114646230523715
-3.0625 -4.747571899701583 0.22779489904581873 0.12028190714837195 0.09316137698822413
-3.0713688829008103 -4.754119884909359 0.22858713279645992 0.12085464636367238 0.09362033642551615
-3.1015625 -4.776447457987361 0.23127865493712418 0.12280803541388252 0.09518686077059824
-3.140625 -4.805413943178598 0.2347476483132419 0.12534297363175728 0.09722252190498382
-3.1796875 -4.834470562040804 0.23820140395463174 0.12788617746187636 0.09926797239781004
-3.21875 -4.863616523093361 0.24163946762998934 0.13043710997039104 0.1013228281125449
-3.2578125 -4.892851036801558 0.2450614056209086 0.13299524175547917 0.10338670886716939
-3.296875 -4.922173315762514 0.24846680424926637 0.13556005106305735 0.1054592385259695
-3.3359375 -4.9515825748851015 0.2518552694075914 0.13813102389265208 0.10754004508573145
-3.375 -4.9810780315638485 0.25522642609269164 0.14070765409365793 0.10962876075645289
-3.4140625 -5.0106589058469115 0.258579917942804 0.14328944345219652 0.11172502203666235
-3.453125 -5.040324420598136 0.2619154067785251 0.1458759017688117 0.11382846978346195
-3.4806631836129913 -5.061288389092441 0.26425585746927216 0.1477018410875871 0.11531547968444589
-3.4921875 -5.070073801653299 0.2652325721477644 0.14846654692722416 0.11593874927739578
-3.53125 -5.099906277970561 0.2685311108749696 0.1510609049543804 0.11805551028225136
-3.5703125 -5.129821081775235 0.27181073661484956 0.15365851007205567 0.12017840709992922
-3.609375 -5.159817448698895 0.2750711794108126 0.15625890474024395 0.12230709862048605
-3.6484375 -5.1898946179129455 0.2783121852583351 0.15886163969255063 0.12444124836744719
-3.6875 -5.220051832256708 0.28153351567345364 0.1614662739639091 0.12658052453856805
-3.7265625 -5.2502883383601 0.2847349472665769 0.16407237491079563 0.1287246000421075
-3.765625 -5.280603386761021 0.287916271321779 0.1666795182242382 0.13087315252877285
-3.8046875 -5.3109962320175 0.29107729338175503 0.16928728793585768 0.13302586441944975
-3.84375 -5.341466132814711 0.29421783283857406 0.17189527641717095 0.13518242292882887
-3.8828125 -5.372012352066962 0.29733772253038915 0.17450308437245732 0.13734252008508985
-3.921875 -5.402634157014712 0.30043680834421527 0.17711032082538747 0.13950585274573557
-3.94450053368929 -5.420405007436891 0.3022222703803412 0.17862005561122285 0.14076024684744803
-3.9609375 -5.433330819316781 0.30351494882490637 0.17971660309966098 0.14167212260969975
-4.0 -5.464101615137754 0.30657201479042995 0.18232155679395445 0.14384103622589028
-4.470149405299391 -5.840010059410567 0.34168096038081097 0.21344392294708692 0.17005208137339567
-5.065846875931114 -6.329724873726354 0.381654631708085 0.25170349307854967 0.20307303543687583
-5.740927705896719 -6.900297935275216 0.4210821854943211 0.29261146761339607 0.23944705542817457
-6.505970616862512 -7.563659665984792 0.45892943857163526 0.33510485346718266 0.27852673818505214
-7.372964063630702 -8.333002210497181 0.4942988488821932 0.3779428341751375 0.31941993164104787
-8.355494096867755 -9.222900207724283 0.52651364648102 0.419844685195769 0.3610580636846866
-9.468957260645173 -10.249484333037792 0.5551600412173395 0.4596370512588607 0.4022972963157817
-10.730801860961929 -11.43067315395173 0.5800846578313338 0.49637634328965674 0.4420342951391042
-12.160801385999516 -12.786463068748432 0.601356613544081 0.5294213395782509 0.47931409074856857
-13.781364362688091 -14.33927271407521 0.6192100417624525 0.5584482896418997 0.5134098539117934
-15.617885505130227 -16.11433780113681 0.6339826528415361 0.5834175178653919 0.5438625033023491
-17.699143657484708 -18.14015424062969 0.6460614547512747 0.6045102549395688 0.5704788244491089
-20.057752767196323 -20.44897050589346 0.6558411542217827 0.6220556408861463 0.5932963105477717
-22.730672955459028 -23.07733345740847 0.6636961951040284 0.6364630944022015 0.6125283165340735
-25.75978969354196 -26.066694733926226 0.6699646516560983 0.6481684149755967 0.6285035676567378
-29.192570160847232 -29.464087142228077 0.6749410946154867 0.657596023532088 0.6416108457649096
-33.0828070700297 -33.322882340775735 0.6788755208403515 0.665135913011022 0.6522549781764576
-37.491461615144175 -37.70364270498203 0.6819759337683068 0.6711321289583368 0.6608259634826351
-42.48761875207367 -42.67508177889221 0.6844128054864432 0.6758793011931697 0.6676801563545266
-48.149569780773135 -48.31514931665676 0.6863242421229684 0.6796242158700755 0.6731310076578801
-54.56603919372133 -54.712258709943676 0.6878211368079991 0.6825701521917792 0.6774465467804
-61.837575015668676 -61.9666766624067 0.6889919213595862 0.6848824267002737 0.6808511189040664
-70.07812442172732 -70.19209736597898 0.68990674124368 0.6866941707810473 0.6835294640335353
-79.4168193242173 -79.5174262022575 0.6906210076566693 0.6881117894424055 0.6856318103903841
-89.99999990895753 -90.08880117942914 0.6911783524601148 0.6892198313705463 0.6872791425358823
