# M=20, N=10, max=1, PBC
# U/t E0/t S1(n=5) S2(n=5) S3(n=5)
9.468957260645173 -2.0887182889525464 0.7051407525580764 0.6958618232772986 0.6951618697848776
9.578125 -2.06543109267252 0.7046607078355391 0.6957410319763087 0.6950735081191413
9.71875 -2.0361799906601084 0.7040778266764631 0.6955951437288546 0.6949665973564967
9.859375 -2.0077373910915233 0.7035320360657478 0.6954593518774477 0.6948669025321434
10.0 -1.9800705461485943 0.7030204988141007 0.6953328331166437 0.6947738605914084
12.160801385999516 -1.6335211777696999 0.6980514497191912 0.69415101186069 0.6938981909608222
15.617885505130227 -1.2753346497429867 0.6951378118050835 0.6935177629572307 0.6934249597839877
20.057752767196323 -0.9946423939495989 0.6939484860284164 0.6932838051253691 0.693249636029325
25.75978969354196 -0.7752338289567815 0.6934672781994449 0.6931974973880841 0.6931849171469553
33.0828070700297 -0.6039912631689033 0.6932742089067485 0.6931656981398273 0.6931610686655549
42.48761875207367 -0.47046460782821 0.6931973079139224 0.6931539922718049 0.6931522893381619
54.56603919372133 -0.3664052430056218 0.6931668663140247 0.6931496855486081 0.6931490593011018
70.07812442172732 -0.2853376517733225 0.6931548791540303 0.6931481016044465 0.6931478713433172
89.99999990895753 -0.22219478760542455 0.6931501802616413 0.6931475191780487 0.6931474345235191
